ind,CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK
356,12792.0,256,1,215,344.53999999999996,344.53999999999996,24,0.0,0,11,0
357,12793.0,334,2,292,461.48,230.74,20,1.7619047619047619,6,12,0
358,12794.0,53,2,592,860.41,430.205,43,1.0227272727272727,0,14,0
359,12795.0,18,1,64,318.48,318.48,13,0.0,0,10,0
360,12797.0,360,3,78,166.18,55.39333333333334,12,0.3333333333333333,3,10,0
361,12798.0,10,3,5256,6977.04,2325.68,6,22.857142857142858,2,10,0
362,12802.0,183,2,300,382.58,191.29,24,0.125,0,9,0
363,12808.0,36,3,187,455.65000000000003,151.88333333333335,26,12.76923076923077,3,10,0
364,12809.0,168,2,216,400.36,200.18,24,0.375,2,10,0
365,12811.0,261,2,227,458.85,229.425,26,0.8518518518518519,2,10,0
366,12812.0,44,1,164,229.64000000000001,229.64000000000001,15,0.0,2,9,0
367,12815.0,147,2,374,863.46,431.73,37,1.1590909090909092,2,13,0
368,12816.0,95,2,125,452.20000000000005,226.10000000000002,26,3.1153846153846154,3,13,0
369,12817.0,281,1,52,126.03999999999999,126.03999999999999,3,0.0,3,16,0
370,12818.0,178,2,914,1157.88,578.94,13,5.928571428571429,2,12,0
371,12820.0,3,4,722,942.34,235.585,55,5.568965517241379,0,13,1
372,12821.0,214,1,70,92.72,92.72,6,0.0,0,15,1
373,12822.0,70,3,548,918.98,306.32666666666665,41,0.3695652173913043,1,13,1
374,12823.0,74,5,230,1759.5,351.9,1,55.5,2,7,1
375,12824.0,59,1,232,397.12,397.12,25,0.0,1,12,1
376,12826.0,2,8,1054,1468.1200000000001,183.51500000000001,58,3.903225806451613,3,12,1
377,12827.0,5,3,197,430.15000000000003,143.38333333333335,19,1.625,2,15,1
378,12828.0,2,6,494,1018.71,169.785,46,2.327272727272727,4,10,1
379,12829.0,322,3,375,253.05,84.35000000000001,9,3.4545454545454546,4,11,1
380,12830.0,37,6,9848,6814.64,1135.7733333333333,13,3.6216216216216215,1,10,1
381,12831.0,262,1,135,215.05,215.05,9,0.0,1,13,1
382,12832.0,32,2,195,383.03,191.515,27,2.5384615384615383,4,13,1
383,12833.0,145,1,156,417.38,417.38,24,0.0,6,13,1
384,12834.0,282,1,110,312.38,312.38,18,0.0,2,9,1
385,12836.0,59,4,1062,2610.36,652.59,148,1.4566473988439306,1,15,1
386,12837.0,173,1,24,134.1,134.1,12,0.0,6,16,1
387,12838.0,33,2,355,671.95,335.975,115,2.857142857142857,6,12,1
388,12839.0,2,15,3805,5588.12,372.54133333333334,95,1.1624203821656052,3,14,1
389,12840.0,143,6,1505,2714.27,452.37833333333333,67,0.7217391304347827,2,12,1
390,12841.0,4,26,2646,3845.63,147.90884615384616,230,0.8495370370370371,6,12,1
391,12842.0,70,2,547,1118.99,559.495,34,7.212121212121212,4,15,1
392,12843.0,65,9,753,1680.76,186.7511111111111,69,1.8598130841121496,1,11,1
393,12844.0,29,2,125,325.96000000000004,162.98000000000002,47,1.9803921568627452,0,13,1
394,12845.0,267,4,204,354.09,88.5225,26,0.8846153846153846,1,14,1
395,12847.0,22,1,873,843.64,843.64,72,0.0,3,13,1
396,12849.0,31,2,579,992.65,496.325,46,5.266666666666667,2,12,1
397,12851.0,96,1,106,131.81,131.81,43,0.0,6,12,1
398,12852.0,290,2,145,299.75,149.875,17,0.21052631578947367,4,8,1
399,12853.0,107,9,782,1881.7,209.07777777777778,66,2.5060240963855422,3,11,1
400,12854.0,78,5,621,1280.9,256.18,97,2.1238938053097347,1,14,1
401,12855.0,372,1,30,38.1,38.1,3,0.0,3,9,1
402,12856.0,7,8,1073,2153.53,269.19125,155,0.17891373801916932,4,12,1
403,12857.0,210,2,343,1106.4,553.2,37,2.0444444444444443,3,12,1
404,12863.0,52,2,186,504.2,252.1,5,29.4,1,14,1
405,12864.0,138,1,216,147.12,147.12,3,0.0,6,13,1
406,12865.0,26,3,877,1548.07,516.0233333333333,87,3.5052631578947366,0,10,0
407,12866.0,283,1,167,499.12,499.12,25,0.0,1,14,0
408,12867.0,26,10,4261,3962.99,396.299,240,0.6128440366972477,0,15,1
409,12868.0,185,6,928,1607.0600000000002,267.84333333333336,72,1.7735849056603774,2,15,1
410,12870.0,366,1,-2,-14.899999999999999,-14.899999999999999,2,0.0,2,14,1
411,12871.0,84,2,200,380.64,190.32,8,12.3,4,15,1
412,12872.0,326,2,319,599.97,299.985,58,0.6,3,14,1
413,12873.0,282,1,128,374.0,374.0,4,0.0,2,14,1
414,12875.0,143,2,2019,343.2300000000001,171.61500000000004,1,219.0,1,12,1
415,12876.0,57,2,1930,2053.02,1026.51,66,1.6951219512195121,3,12,0
416,12877.0,3,12,1178,1535.77,127.98083333333334,100,2.320261437908497,1,13,1
417,12878.0,18,3,536,841.64,280.5466666666667,38,5.166666666666667,6,13,1
418,12879.0,44,4,363,552.5699999999999,138.14249999999998,7,4.2727272727272725,4,12,1
419,12881.0,275,1,21,298.0,298.0,7,0.0,2,11,1
420,12882.0,9,2,246,1463.04,731.52,12,2.0,2,16,1
421,12883.0,24,4,196,703.47,175.8675,39,1.5853658536585367,1,9,1
422,12884.0,88,1,43,309.05,309.05,7,0.0,0,13,1
423,12885.0,63,4,654,1158.27,289.5675,66,0.8450704225352113,0,11,1
424,12886.0,67,3,761,1351.09,450.3633333333333,75,1.7882352941176471,2,11,1
425,12888.0,214,4,68,313.77,78.4425,4,6.833333333333333,1,14,1
426,12890.0,24,1,256,376.71999999999997,376.71999999999997,78,0.0,1,17,1
427,12891.0,185,3,950,331.0,110.33333333333333,2,53.5,1,11,1
428,12893.0,30,1,90,176.55,176.55,27,0.0,2,12,1
429,12895.0,42,3,204,347.3,115.76666666666667,22,1.9130434782608696,2,8,1
430,12897.0,204,2,110,216.5,108.25,3,32.333333333333336,3,11,1
431,12901.0,8,34,21299,16316.14,479.8864705882353,30,2.1475409836065573,2,11,1
432,12902.0,264,1,66,138.68,138.68,10,0.0,6,12,1
433,12904.0,18,2,294,496.06,248.03,59,2.2,0,14,1
434,12906.0,11,5,1749,2919.81,583.962,55,1.0806451612903225,3,15,1
435,12908.0,176,3,600,360.0,120.0,1,68.0,0,12,1
436,12909.0,39,8,1270,2128.83,266.10375,78,2.2526315789473683,3,12,1
437,12910.0,23,8,1692,3075.04,384.38,48,2.945945945945946,3,10,1
438,12912.0,2,5,670,1662.3,332.46,17,1.6521739130434783,3,13,1
439,12913.0,4,5,1417,2453.63,490.726,36,7.74468085106383,3,10,1
440,12915.0,148,2,93,363.65,181.825,19,10.666666666666666,3,12,1
441,12916.0,138,5,1075,2921.15,584.23,53,1.75,6,10,1
442,12917.0,128,1,120,594.0,594.0,2,0.0,2,16,1
443,12919.0,8,8,668,1301.44,162.68,34,3.156862745098039,1,10,1
444,12920.0,17,1,128,162.78,162.78,27,0.0,1,15,1
445,12921.0,3,50,9454,16389.74,327.7948,233,0.5,2,13,1
446,12922.0,161,1,370,405.38,405.38,28,0.0,4,15,1
447,12923.0,64,1,67,171.57,171.57,27,0.0,3,16,1
448,12924.0,88,5,479,922.0,184.4,21,8.241379310344827,0,13,1
449,12925.0,4,2,540,679.05,339.525,41,1.627906976744186,0,11,1
450,12928.0,35,5,1472,2062.7000000000003,412.5400000000001,59,3.9036144578313254,1,10,1
451,12929.0,122,2,36,105.1,52.55,8,23.625,1,12,1
452,12930.0,78,4,250,409.9,102.475,20,3.576923076923077,1,13,1
453,12931.0,21,19,23577,33544.81,1765.5163157894735,28,3.36,3,13,1
454,12933.0,24,4,498,606.28,151.57,103,2.443396226415094,1,16,1
455,12935.0,2,8,1852,2156.45,269.55625,80,2.4573643410852712,0,13,1
456,12936.0,17,5,539,1012.9,202.57999999999998,56,0.9838709677419355,3,13,1
457,12937.0,15,4,1007,1504.27,376.0675,81,2.1176470588235294,3,14,1
458,12938.0,25,1,140,114.14,114.14,9,0.0,0,11,1
459,12939.0,64,8,4876,11581.8,1447.725,21,5.869565217391305,0,9,1
460,12940.0,46,4,399,862.44,215.61,88,0.41414141414141414,6,12,1
461,12942.0,131,3,198,675.6,225.20000000000002,68,3.391304347826087,6,14,1
462,12944.0,35,2,289,604.51,302.255,29,11.0,4,11,1
463,12945.0,288,1,165,462.95,462.95,23,0.0,3,14,1
464,12947.0,143,11,1157,1407.29,127.93545454545455,83,2.2549019607843137,1,10,1
465,12948.0,16,8,1077,2053.7,256.7125,82,2.1196581196581197,4,10,1
466,12949.0,30,10,2363,4143.02,414.302,166,1.018348623853211,4,13,1
467,12950.0,2,3,1380,1843.0,614.3333333333334,13,1.0,3,15,1
468,12951.0,8,8,500,1042.07,130.25875,54,5.03125,3,10,1
469,12952.0,5,5,652,1382.8400000000001,276.56800000000004,64,0.9240506329113924,3,16,1
470,12953.0,9,1,84,329.85,329.85,17,0.0,2,9,1
471,12955.0,1,14,3642,4734.26,338.1614285714286,81,1.4615384615384615,2,10,1
472,12956.0,306,1,34,108.07,108.07,19,0.0,6,16,1
473,12957.0,4,12,2531,3979.04,331.58666666666664,208,1.3786008230452675,3,12,1
474,12962.0,7,2,129,266.39,133.195,15,7.066666666666666,3,13,1
475,12963.0,8,8,881,1856.63,232.07875,75,3.797872340425532,2,9,1
476,12965.0,89,1,282,769.8100000000001,769.8100000000001,108,0.0,6,15,1
477,12966.0,9,1,75,160.18,160.18,10,0.0,2,12,1
478,12967.0,3,4,243,1194.75,298.6875,21,11.5,4,9,1
479,12968.0,112,1,73,135.95,135.95,5,0.0,4,15,1
480,12970.0,7,4,268,405.47,101.3675,116,2.4609375,4,14,1
481,12971.0,3,88,9204,10933.76,124.24727272727273,94,1.2058823529411764,2,10,1
482,12974.0,197,1,24,144.8,144.8,8,0.0,3,9,1
483,12976.0,211,1,561,738.6,738.6,22,0.0,3,9,1
484,12977.0,156,1,12,39.239999999999995,39.239999999999995,9,0.0,2,16,1
485,12980.0,155,12,864,7092.06,591.005,6,8.826086956521738,3,11,1
486,12981.0,29,2,242,372.21999999999997,186.10999999999999,12,5.473684210526316,4,14,1
487,12982.0,239,2,278,377.2,188.6,28,0.09090909090909091,0,11,1
488,12984.0,18,1,26,97.5,97.5,4,0.0,0,12,1
489,12985.0,0,3,1413,1215.6200000000001,405.2066666666667,73,0.36363636363636365,4,12,1
490,12987.0,73,3,217,545.0,181.66666666666666,27,4.275862068965517,1,12,1
491,12988.0,292,1,126,505.82,505.82,75,0.0,6,14,1
492,12989.0,3,19,2915,6854.51,360.7636842105263,41,5.388059701492537,3,12,1
493,12990.0,31,3,200,409.5,136.5,8,23.25,1,13,1
494,12991.0,23,2,405,503.76,251.88,31,2.966666666666667,4,14,1
495,12993.0,23,4,240,414.76,103.69,26,10.576923076923077,0,12,1
496,12994.0,4,5,440,902.22,180.44400000000002,52,3.6666666666666665,2,8,1
497,12995.0,77,2,98,200.72,100.36,3,2.0,3,15,1
498,12997.0,22,7,648,1197.94,171.1342857142857,45,4.46969696969697,2,15,1
499,12999.0,196,3,342,455.88,151.96,25,1.8148148148148149,4,10,1
500,13000.0,106,3,379,534.85,178.28333333333333,30,8.6,4,10,1
501,13001.0,4,15,5482,9765.07,651.0046666666666,166,0.9498525073746312,2,14,1
502,13002.0,318,1,73,120.94999999999999,120.94999999999999,7,0.0,1,15,1
503,13003.0,105,3,103,149.05,49.68333333333334,4,21.8,0,8,1
504,13004.0,11,22,4796,5613.43,255.1559090909091,277,0.8480392156862745,4,12,1
505,13005.0,173,3,167,468.95,156.31666666666666,21,2.607142857142857,3,13,1
506,13006.0,56,1,55,81.57,81.57,4,0.0,4,13,1
507,13008.0,323,2,115,178.46999999999997,89.23499999999999,15,2.642857142857143,3,14,1
508,13011.0,372,1,13,50.550000000000004,50.550000000000004,3,0.0,3,17,1
509,13012.0,9,10,668,1301.72,130.172,67,2.7403846153846154,2,16,1
510,13013.0,1,15,2217,4786.99,319.13266666666664,155,1.6742081447963801,4,12,1
511,13014.0,2,16,884,3365.43,210.339375,67,2.2868852459016393,3,10,1
512,13015.0,53,5,1609,3339.64,667.928,156,1.1264367816091954,0,13,1
513,13016.0,73,3,527,789.89,263.2966666666667,39,1.0869565217391304,0,15,1
514,13018.0,16,29,5434,7272.75,250.7844827586207,313,0.6091703056768559,3,11,1
515,13021.0,4,12,1336,2584.4,215.36666666666667,103,2.7142857142857144,0,10,1
516,13023.0,64,2,280,599.9,299.95,35,1.7567567567567568,1,9,1
517,13026.0,1,7,1587,943.77,134.8242857142857,33,6.682926829268292,3,16,1
518,13027.0,113,6,17280,6912.0,1152.0,6,9.64,2,9,1
519,13028.0,22,3,796,659.68,219.89333333333332,40,0.5,1,14,1
520,13029.0,30,3,134,1247.5,415.8333333333333,8,35.888888888888886,6,11,1
521,13030.0,11,2,348,752.4399999999999,376.21999999999997,76,3.923076923076923,0,14,1
522,13032.0,38,3,367,996.52,332.17333333333335,55,0.6621621621621622,1,16,1
523,13033.0,357,1,83,190.55,190.55,11,0.0,4,14,1
524,13034.0,54,2,369,642.77,321.385,37,8.75,6,12,1
525,13035.0,57,3,627,886.63,295.54333333333335,23,7.0,1,8,1
526,13037.0,138,3,431,881.07,293.69,44,2.5106382978723403,2,15,1
527,13038.0,80,3,360,908.46,302.82,24,7.777777777777778,1,11,1
528,13040.0,8,2,355,676.99,338.495,38,0.5952380952380952,3,10,1
529,13043.0,253,2,251,471.57,235.785,13,1.5384615384615385,4,14,1
530,13044.0,291,1,429,560.47,560.47,33,0.0,0,15,1
531,13045.0,99,1,221,305.28000000000003,305.28000000000003,18,0.0,3,15,1
532,13046.0,30,2,264,629.31,314.655,33,6.9411764705882355,2,8,1
533,13047.0,46,16,1355,3089.1,193.06875,105,1.694300518134715,2,13,1
534,13048.0,14,5,1220,1789.41,357.882,77,2.3185185185185184,4,13,1
535,13049.0,64,2,268,656.6800000000001,328.34000000000003,14,19.53846153846154,1,15,1
536,13050.0,9,28,3706,5680.86,202.88785714285714,245,0.85,1,13,1
537,13052.0,212,1,222,348.15000000000003,348.15000000000003,18,0.0,2,14,1
538,13055.0,64,4,891,1201.96,300.49,74,1.9350649350649352,3,14,1
539,13058.0,24,3,52,271.40000000000003,90.46666666666668,5,18.142857142857142,0,12,1
540,13059.0,249,1,35,183.4,183.4,8,0.0,0,10,1
541,13060.0,253,1,123,307.53,307.53,15,0.0,3,11,1
542,13061.0,72,1,107,248.61,248.61,10,0.0,2,16,1
543,13062.0,191,1,342,331.98,331.98,10,0.0,2,15,1
544,13064.0,12,4,514,1105.59,276.3975,51,4.701492537313433,6,11,1
545,13065.0,373,1,74,205.86,205.86,14,0.0,2,16,1
546,13066.0,24,3,320,430.9,143.63333333333333,48,0.16666666666666666,0,17,1
547,13067.0,82,1,32,115.46000000000001,115.46000000000001,14,0.0,6,13,1
548,13068.0,10,2,200,344.0,172.0,1,309.0,0,8,1
549,13069.0,0,27,5454,3713.14,137.5237037037037,285,0.7884615384615384,3,11,1
550,13070.0,192,1,110,228.8,228.8,9,0.0,1,13,1
551,13072.0,266,1,69,177.15,177.15,7,0.0,4,8,1
552,13075.0,129,1,485,919.61,919.61,22,0.0,1,10,1
553,13077.0,1,4,862,728.02,182.005,99,3.3181818181818183,3,19,1
554,13078.0,1,43,5557,12432.28,289.1227906976744,96,0.9630606860158312,2,14,1
555,13079.0,4,5,62,220.10000000000002,44.02,2,27.2,4,13,1
556,13080.0,179,1,120,58.08,58.08,6,0.0,0,14,1
557,13081.0,1,20,18930,27972.08,1398.604,510,0.35071090047393366,4,16,1
558,13082.0,126,10,4313,3595.48,359.548,63,2.864864864864865,1,11,1
559,13083.0,4,2,187,303.75,151.875,15,4.176470588235294,6,10,1
560,13085.0,157,3,108,272.38,90.79333333333334,17,4.928571428571429,3,13,1
561,13089.0,2,118,30742,57322.13,485.7807627118644,636,0.19816414686825054,3,14,1
562,13090.0,8,17,2193,8674.39,510.25823529411764,97,2.289308176100629,4,10,1
563,13091.0,21,2,450,319.82,159.91,21,0.30434782608695654,4,15,1
564,13092.0,70,6,271,459.83,76.63833333333334,19,11.56,2,12,1
565,13093.0,267,13,3943,7741.47,595.4976923076923,99,0.6272189349112426,3,15,1
566,13094.0,21,16,1542,1708.8600000000001,106.80375000000001,4,11.96551724137931,2,11,1
567,13095.0,70,1,144,74.39999999999999,74.39999999999999,6,0.0,4,12,1
568,13097.0,32,14,2339,5901.07,421.505,214,0.7575057736720554,4,11,1
569,13098.0,1,41,15911,28658.88,698.9970731707317,163,0.5231788079470199,3,10,1
570,13101.0,234,1,113,101.19,101.19,8,0.0,1,14,1
571,13102.0,1,27,4160,6336.29,234.6774074074074,141,1.1779935275080906,3,14,1
572,13103.0,39,1,82,243.94,243.94,8,0.0,0,9,1
573,13104.0,3,6,504,1098.48,183.08,14,18.473684210526315,3,11,1
574,13106.0,128,2,14,59.5,29.75,1,5.0,2,11,1
575,13107.0,44,5,1288,1524.07,304.81399999999996,54,4.898305084745763,0,12,1
576,13108.0,372,1,298,350.06,350.06,10,0.0,3,10,1
577,13109.0,2,5,514,766.84,153.368,41,3.163265306122449,1,14,1
578,13110.0,31,8,384,1452.8700000000001,181.60875000000001,109,1.9310344827586208,1,16,1
579,13113.0,0,39,2596,10523.65,269.83717948717947,112,1.3212996389891696,2,12,1
580,13115.0,8,14,1534,2205.63,157.54500000000002,92,2.732824427480916,2,12,1
581,13116.0,117,2,290,485.19,242.595,30,0.7,6,14,1
582,13117.0,21,8,945,984.91,123.11375,66,4.68,4,10,1
583,13118.0,19,7,389,1125.0,160.71428571428572,68,3.3209876543209877,6,12,1
584,13121.0,269,2,227,254.73,127.365,50,0.0,1,16,1
585,13122.0,94,2,585,922.39,461.195,54,2.7037037037037037,2,14,1
586,13124.0,89,3,2119,3756.33,1252.11,185,1.2217194570135748,4,14,1
587,13126.0,4,10,2130,2056.29,205.629,124,2.5673758865248226,2,10,1
588,13127.0,77,1,127,259.17,259.17,15,0.0,4,10,1
589,13130.0,94,1,32,64.0,64.0,2,0.0,1,15,1
590,13131.0,23,4,443,1039.3,259.825,30,3.6444444444444444,3,17,1
591,13132.0,261,1,20,77.3,77.3,3,0.0,2,12,1
592,13133.0,273,2,32,109.8,54.9,7,5.166666666666667,4,10,1
593,13134.0,72,7,1044,1740.63,248.6614285714286,94,1.6153846153846154,3,10,1
594,13136.0,50,11,1312,2545.38,231.39818181818183,97,2.282608695652174,2,12,1
595,13137.0,10,8,2204,3603.29,450.41125,345,0.43440233236151604,6,12,1
596,13138.0,22,6,473,962.39,160.39833333333334,31,5.645161290322581,3,15,1
597,13139.0,16,8,2418,5055.79,631.97375,132,1.4046242774566473,2,13,1
598,13140.0,108,3,185,422.47,140.82333333333335,40,5.863636363636363,1,15,1
599,13141.0,84,6,1547,2385.8,397.6333333333334,113,1.711111111111111,4,9,1
600,13142.0,19,1,258,307.09,307.09,23,0.0,6,16,1
601,13144.0,332,1,21,110.95,110.95,3,0.0,1,11,1
602,13145.0,39,5,142,614.77,122.954,5,55.5,4,10,1
603,13146.0,26,1,154,228.91,228.91,16,0.0,6,15,1
604,13147.0,10,4,144,712.8000000000001,178.20000000000002,1,29.666666666666668,3,10,1
605,13148.0,29,17,1818,3324.62,195.56588235294117,238,0.9882005899705014,6,13,1
606,13149.0,14,4,1280,1676.06,419.015,76,3.235294117647059,2,13,1
607,13151.0,203,2,361,1250.3700000000001,625.1850000000001,73,1.2432432432432432,3,12,1
608,13153.0,5,1,418,486.22,486.22,15,0.0,6,12,1
609,13155.0,33,4,497,971.76,242.94,67,3.988095238095238,0,12,1
610,13157.0,49,5,1430,1721.57,344.31399999999996,69,2.8295454545454546,4,13,1
611,13158.0,94,4,784,1201.06,300.265,59,2.871794871794872,1,9,1
612,13159.0,8,5,1044,1371.25,274.25,114,0.8916666666666667,3,11,1
613,13160.0,22,1,56,91.8,91.8,4,0.0,3,13,1
614,13161.0,313,1,29,112.75,112.75,8,0.0,6,14,1
615,13162.0,122,5,1663,1644.99,328.998,74,2.617283950617284,6,15,1
616,13165.0,46,2,1376,1021.48,510.74,40,7.439024390243903,0,15,1
617,13166.0,282,2,214,414.7,207.35,39,0.024390243902439025,1,15,1
618,13167.0,18,4,773,779.33,194.8325,50,1.9841269841269842,0,12,1
619,13168.0,36,5,668,1290.54,258.108,102,2.220472440944882,1,13,1
620,13169.0,63,2,272,712.88,356.44,11,15.75,4,12,1
621,13170.0,26,1,141,108.81,108.81,29,0.0,6,12,1
622,13171.0,8,5,227,426.81,85.362,37,6.191489361702128,4,14,1
623,13173.0,4,2,277,353.65,176.825,41,8.642857142857142,1,14,1
624,13174.0,16,3,1351,2738.82,912.94,227,1.2130584192439862,6,16,1
625,13176.0,46,1,448,481.49,481.49,66,0.0,0,15,1
626,13177.0,64,1,91,282.45,282.45,17,0.0,3,9,1
627,13178.0,26,11,3570,5725.47,520.4972727272727,95,1.2651515151515151,1,12,1
628,13182.0,45,1,201,121.18,121.18,11,0.0,1,13,1
629,13183.0,7,9,2208,3957.78,439.75333333333333,51,3.5161290322580645,6,10,1
630,13184.0,14,12,1631,1615.45,134.62083333333334,137,1.541899441340782,0,12,1
631,13186.0,39,5,804,1539.69,307.938,69,1.072289156626506,2,9,1
632,13187.0,337,1,95,236.02,236.02,37,0.0,3,18,1
633,13189.0,18,2,842,260.68,130.34,29,3.4642857142857144,1,13,1
634,13192.0,95,2,595,911.94,455.97,57,1.7741935483870968,2,14,1
635,13193.0,61,1,46,112.08,112.08,22,0.0,6,14,1
636,13194.0,135,1,26,60.7,60.7,3,0.0,2,9,1
637,13196.0,11,4,1224,1797.78,449.445,97,2.302752293577982,4,12,1
638,13198.0,10,8,2645,3384.09,423.01125,200,1.5394736842105263,0,9,1
639,13199.0,3,38,6171,9788.96,257.60421052631574,47,3.0762711864406778,3,14,1
640,13200.0,19,4,516,870.09,217.5225,42,2.3777777777777778,4,14,1
641,13203.0,9,4,800,869.46,217.365,56,4.160714285714286,0,13,1
642,13207.0,15,2,130,250.26000000000002,125.13000000000001,7,19.285714285714285,1,11,1
643,13208.0,59,5,767,1193.17,238.63400000000001,123,1.7241379310344827,1,12,1
644,13209.0,30,11,4232,5820.16,529.1054545454546,255,1.0091463414634145,1,11,1
645,13210.0,93,1,316,353.48,353.48,22,0.0,2,8,1
646,13211.0,10,3,834,1095.42,365.14000000000004,45,6.5,0,17,1
647,13212.0,9,4,308,779.33,194.8325,128,0.36879432624113473,6,12,1
648,13213.0,56,6,1357,1518.43,253.0716666666667,82,1.5714285714285714,4,11,1
649,13216.0,267,1,297,333.74,333.74,5,0.0,3,12,1
650,13217.0,122,5,114,133.62,26.724,3,5.666666666666667,1,15,1
651,13218.0,127,1,88,62.63999999999999,62.63999999999999,5,0.0,3,16,1
652,13220.0,78,4,196,819.2900000000001,204.82250000000002,18,7.9,2,11,1
653,13221.0,240,2,243,844.86,422.43,61,1.859375,2,13,1
654,13223.0,200,2,88,163.20000000000002,81.60000000000001,5,8.0,0,13,1
655,13224.0,60,3,1509,2147.85,715.9499999999999,100,0.8504672897196262,0,14,1
656,13225.0,3,8,3352,6083.04,760.38,23,10.848484848484848,0,16,1
657,13226.0,273,1,80,108.21000000000001,108.21000000000001,16,0.0,4,14,1
658,13227.0,201,1,99,257.7,257.7,9,0.0,6,11,1
659,13228.0,81,1,200,358.0,358.0,2,0.0,0,14,1
660,13229.0,225,1,63,160.95,160.95,10,0.0,3,12,1
661,13230.0,4,15,1517,2712.07,180.8046666666667,393,0.6149914821124361,3,16,1
662,13232.0,12,7,771,1327.75,189.67857142857142,146,1.155,6,13,1
663,13233.0,74,2,1004,605.12,302.56,43,6.238095238095238,0,13,1
664,13235.0,212,1,441,1031.07,1031.07,53,0.0,2,17,1
665,13236.0,24,3,411,727.27,242.42333333333332,34,2.1578947368421053,3,8,1
666,13238.0,11,5,296,680.83,136.166,20,11.258064516129032,2,16,1
667,13239.0,261,1,327,329.56,329.56,21,0.0,2,10,1
668,13240.0,96,4,297,648.7,162.175,58,4.138461538461539,6,15,1
669,13242.0,112,3,130,270.40000000000003,90.13333333333334,12,8.416666666666666,4,12,1
670,13243.0,203,1,232,585.12,585.12,56,0.0,4,13,1
671,13244.0,92,1,38,121.74000000000001,121.74000000000001,27,0.0,3,11,1
672,13245.0,50,1,125,430.5,430.5,16,0.0,3,11,1
673,13246.0,18,7,1537,1896.32,270.90285714285716,110,2.2773722627737225,3,12,1
674,13247.0,17,4,328,501.12,125.28,18,2.7083333333333335,6,11,1
675,13248.0,124,2,305,465.68,232.84,25,2.6,4,13,1
676,13249.0,92,3,546,711.41,237.13666666666666,21,7.681818181818182,2,16,1
677,13253.0,156,2,1572,1030.4,515.2,35,5.228571428571429,2,10,1
678,13255.0,3,3,174,390.66,130.22,13,28.46153846153846,2,13,1
679,13258.0,11,3,282,672.83,224.27666666666667,28,5.542857142857143,2,13,1
680,13259.0,61,1,126,283.18,283.18,77,0.0,6,10,1
681,13260.0,61,1,142,557.62,557.62,8,0.0,6,13,1
682,13261.0,268,2,210,944.1,472.05,8,2.125,6,10,1
683,13262.0,263,1,125,200.29,200.29,11,0.0,0,15,1
684,13263.0,1,34,4761,7411.71,217.9914705882353,448,0.1950632149307646,1,13,1
685,13265.0,53,5,1740,2092.66,418.532,66,2.4719101123595504,4,9,1
686,13266.0,11,19,4299,3717.67,195.66684210526316,83,1.7313432835820894,3,11,1
687,13267.0,2,27,1939,4404.44,163.1274074074074,88,1.6322869955156951,2,11,1
688,13268.0,17,14,3525,3105.66,221.83285714285714,256,0.5707762557077626,3,11,1
689,13269.0,1,17,3508,5312.97,312.52764705882356,178,1.1572327044025157,6,12,1
690,13271.0,37,2,168,172.37,86.185,79,0.0,2,14,1
691,13272.0,31,2,96,276.56,138.28,15,4.142857142857143,6,12,1
692,13273.0,113,1,153,138.98,138.98,16,0.0,3,14,1
693,13276.0,63,2,161,590.9300000000001,295.46500000000003,30,1.2413793103448276,4,12,1
694,13277.0,15,4,176,258.4,64.6,5,16.857142857142858,0,9,1
695,13278.0,40,1,537,542.73,542.73,46,0.0,6,11,1
696,13279.0,64,2,70,126.30000000000001,63.150000000000006,9,1.4,3,17,1
697,13280.0,122,3,518,798.46,266.15333333333336,67,2.654320987654321,3,16,1
698,13282.0,18,6,289,1047.8400000000001,174.64000000000001,30,5.17948717948718,0,15,1
699,13283.0,59,2,90,93.66,46.83,7,21.0,1,9,1
700,13284.0,322,2,79,196.15,98.075,13,0.6153846153846154,3,9,1
